Customer_ID,Customer_Name,Birth_Date,Marital_Status,annual_income,Total_Children,Education_Level,Occupation,Home_Owner
BB4330,Devinder Singh,1944-11-23,M,"18,48,896",5,Bachelors,Management,Y
BB4331,Madan Kumar,1945-10-19,S,"28,10,598",0,Bachelors,Management,Y
BB4332,Laka Ram,1945-09-19,M,"13,19,696",4,Bachelors,Management,Y
BB4333,Mangla Ram,1945-04-25,M,"20,76,567",4,Bachelors,Management,Y
BB4334,Gopal Kumhar,1945-04-11,M,"10,17,291",4,Bachelors,Management,Y
BB4335,Piyush Singh,1945-08-02,M,"22,22,843",4,Bachelors,Management,Y
BB4336,Ashok Kumar Dalal,1945-11-18,M,"11,34,014",4,Bachelors,Management,Y
BB4337,Ganga Bhagat,1945-07-21,M,"14,91,837",4,Bachelors,Management,Y
BB4338,Sunil Sharma,1945-07-15,M,"11,96,321",4,Bachelors,Management,Y
BB4339,Ranjit Kumar Chopra,1946-10-28,M,"22,58,169",4,Bachelors,Management,Y
BB4340,Vinod Deepak,1946-08-05,S,"11,34,163",0,Bachelors,Management,Y
BB4341,Anil Chadda,1946-10-17,M,"20,83,192",4,Bachelors,Management,N
BB4342,Jaideep Monu,1947-10-11,M,"18,98,539",5,Bachelors,Management,Y
BB4343,Abdul Hamidpammi,1947-05-20,M,"3,10,246",5,Bachelors,Management,Y
BB4344,Raj Kishor,1947-09-21,M,"22,48,135",2,Bachelors,Management,Y
BB4345,Ramdas Mahadw Kamble,1947-01-04,M,"4,91,704",4,Bachelors,Management,N
BB4346,Ajay Sonu,1947-04-19,M,"13,93,457",4,Bachelors,Management,Y
BB4347,Rupen Raj Pahwa,1947-05-04,M,"9,03,852",5,Bachelors,Management,Y
BB4348,Ravinder Tyagi,1947-08-10,M,"31,36,488",5,Bachelors,Management,Y
BB4349,Mohan Sharma,1948-03-23,M,"28,53,761",2,High School,Professional,Y
BB4350,Mohd Zakir,1948-05-21,M,"25,84,376",2,High School,Professional,N
BB4351,Raju Verma,1948-05-20,M,"34,95,470",2,Partial College,Professional,Y
BB4352,Dharmender Singh Rawat,1948-12-16,S,"17,43,042",0,Bachelors,Management,Y
BB4353,Yaksh Panchal,1948-11-22,M,"26,56,568",4,Bachelors,Management,Y
BB4354,Saurabh Peeru,1948-10-19,S,"11,34,938",0,Bachelors,Management,Y
BB4355,Vikash Tomar,1949-08-25,S,"11,62,670",0,Partial College,Professional,N
BB4356,Krishna Jha,1949-08-26,M,"22,51,707",2,Partial College,Professional,Y
BB4357,Nitish Bhardwaj,1949-04-08,M,"10,35,169",2,Partial College,Professional,Y
BB4358,Kallu Rameshwar,1949-11-05,M,"28,85,456",2,Bachelors,Management,Y
BB4359,Rajjit Kumar,1950-05-04,S,"26,53,981",0,Partial High School,Skilled Manual,Y
BB4360,Brahmanand Sharma,1950-02-03,S,"22,89,205",0,Partial College,Professional,Y
BB4361,Jot Ram,1950-09-21,M,"11,30,537",2,Partial College,Professional,Y
BB4362,Satyanarayan Harijan,1950-05-28,M,"23,72,147",2,Partial College,Professional,Y
BB4363,Ganga Singh,1950-07-01,M,"26,08,878",2,Partial College,Professional,Y
BB4364,Santosh Kumar Sukala,1950-07-01,M,"4,21,132",2,Partial College,Professional,Y
BB4365,Firtu Lal,1951-05-07,M,"30,55,931",2,Partial High School,Skilled Manual,Y
BB4366,Surender Pal,1951-11-12,M,"33,49,885",2,Partial College,Professional,Y
BB4367,Vikash Seni,1951-04-21,M,"16,94,820",2,Partial College,Professional,Y
BB4368,Badri Meena,1951-09-07,M,"33,34,591",2,Partial College,Professional,Y
BB4369,Inder Singh Bist,1951-03-08,M,"15,09,073",4,Partial College,Professional,Y
BB4370,Dharam Dass,1951-05-16,M,"25,79,385",4,Partial College,Professional,N
BB4371,Ghan Shyam Rajesh,1951-03-14,S,"18,75,228",0,Partial College,Professional,Y
BB4372,Angad Kumar,1952-06-27,M,"27,06,683",3,High School,Professional,Y
BB4373,Shamsher Ali Raja,1952-11-19,S,"6,00,763",0,Partial College,Professional,Y
BB4374,Mukesh Mewara,1952-11-10,M,"24,47,683",4,Partial College,Professional,Y
BB4375,Sanjey Kumar,1952-09-02,M,"5,72,246",4,Partial College,Professional,N
BB4376,Manish Chouhan,1958-07-20,S,"25,14,135",0,Bachelors,Management,N
BB4377,Raju Alias Rajaram,1958-07-03,S,"10,95,273",0,Partial College,Professional,N
BB4378,Ezaz Ahmed,1957-02-07,M,"26,45,349",3,Bachelors,Management,Y
BB4379,Kuldeep Bholi,1956-01-18,M,"18,26,054",2,Partial College,Professional,Y
BB4380,Faisal Malik,1955-04-19,M,"5,59,799",3,Partial High School,Professional,Y
BB4381,Manoj Kaushik,1955-10-22,M,"33,26,421",2,Partial High School,Professional,Y
BB4382,Feru Singh,1932-03-25,S,"31,68,188",0,Graduate Degree,Management,Y
BB4383,Zishan Khan,1933-04-07,M,"21,93,825",4,Graduate Degree,Management,Y
BB4384,Rajputra Sudhakar Singh,1933-06-22,M,"19,70,456",1,Graduate Degree,Management,Y
BB4385,Suraj Panday,1933-05-18,S,"22,74,039",0,Graduate Degree,Management,N
BB4386,Md Saeed,1965-12-06,M,"7,09,677",4,Partial College,Professional,Y
BB4387,Ramesh Rakesh,1965-02-26,M,"27,29,518",4,Partial College,Professional,Y
BB4388,Vivek Mishra,1965-02-21,S,"5,88,462",0,Partial College,Professional,Y
BB4389,Shiv Kant Paswan,1965-10-24,M,"9,48,242",3,Bachelors,Management,Y
BB4390,Dharma Ram,1965-12-22,M,"19,76,088",1,Graduate Degree,Management,Y
BB4391,Shivam Kosik,1964-01-05,S,"21,94,412",0,Partial College,Professional,N
BB4392,Rajnish Kumar,1964-02-08,M,"28,86,063",3,Bachelors,Management,Y
BB4393,Raman Dixit,1956-02-21,M,"33,18,982",3,Partial College,Professional,Y
BB4394,Sidhart Shukla,1956-07-03,M,"8,61,245",4,Partial College,Professional,N
BB4395,Noor Islam,1956-03-04,M,"23,27,522",3,Partial College,Professional,N
BB4396,Raja Kumar Thakur,1956-07-19,M,"16,56,097",3,Partial College,Professional,N
BB4397,Veer Bhan,1934-04-19,M,"6,11,451",2,Graduate Degree,Management,Y
BB4398,Hamid Ahmed,1934-10-12,M,"18,27,439",4,Graduate Degree,Management,Y
BB4399,Shrotam Sam Gosh,1934-09-15,S,"21,38,656",0,Graduate Degree,Management,Y
BB4400,Shekhar Chand Makkhan,1963-05-06,S,"17,95,638",0,Partial College,Professional,N
BB4401,Shubham Meghwal,1963-07-05,S,"3,86,559",0,Partial College,Professional,Y
BB4402,Harimohan Sharma,1963-03-06,M,"33,86,611",4,Partial College,Professional,Y
BB4403,Zuhaib Nasim,1963-11-23,M,"25,32,360",3,Bachelors,Management,Y
BB4404,Saurabh Rana,1962-10-08,M,"5,36,060",1,Partial College,Professional,Y
BB4405,Pankaj Sharma,1962-05-10,M,"11,37,799",1,Partial College,Professional,Y
BB4406,Anuj Jain,1962-05-11,M,"18,39,393",1,Bachelors,Management,Y
BB4407,Chakra Bahadur,1962-10-28,M,"15,14,423",1,Bachelors,Management,Y
BB4408,Hari Shankar Pandey,1961-02-23,M,"6,28,240",5,Partial College,Professional,Y
BB4409,Nej Bahadur Thapa,1961-06-14,M,"34,67,432",4,High School,Professional,Y
BB4410,Mohit Bhatia,1961-03-08,S,"5,51,556",0,High School,Professional,N
BB4411,Suhel Nanu,1961-02-13,M,"11,84,781",1,Partial College,Professional,Y
BB4412,Chander Aggarwal,1961-01-19,M,"13,78,851",1,Bachelors,Management,Y
BB4413,Udesh Jha,1961-09-06,S,"24,18,158",0,Bachelors,Management,N
BB4414,Bhiva Ram,1955-05-04,M,"3,77,940",2,High School,Professional,N
BB4415,Rabpreet Singh,1955-03-20,M,"18,47,532",2,High School,Professional,N
BB4416,Sanjeev Ray,1954-08-19,S,"20,50,539",0,Partial High School,Skilled Manual,N
BB4417,Sachin Kumar Gupta,1935-10-02,M,"4,52,162",2,Graduate Degree,Management,Y
BB4418,Raj Tilak,1936-04-06,M,"19,67,757",4,Bachelors,Management,Y
BB4419,Gaurav Singh Monu,1960-10-17,S,"4,96,818",0,Partial College,Professional,Y
BB4420,Hoti Lal,1960-11-02,M,"7,03,260",3,Partial College,Professional,Y
BB4421,Mahesh Chand Gupta,1960-10-13,M,"13,06,984",1,Partial College,Professional,Y
BB4422,Mukul Kumar,1954-08-01,S,"17,45,875",0,Partial High School,Skilled Manual,Y
BB4423,Mukhtar Ahamed,1954-09-19,M,"28,45,254",2,Partial High School,Skilled Manual,N
BB4424,Jamna Lal,1954-08-16,S,"15,27,110",0,Partial High School,Skilled Manual,Y
BB4425,Vivek Gupta,1954-08-16,M,"25,93,596",2,Partial High School,Skilled Manual,N
BB4426,Keshav Mattur,1954-09-06,M,"21,60,050",2,Partial High School,Skilled Manual,N
BB4427,Raman Kumar,1954-05-03,S,"3,11,324",0,High School,Professional,Y
BB4428,Sanjay Kewat,1953-03-24,M,"3,00,754",3,Graduate Degree,Management,Y
BB4429,Sanjeev Tirpathi,1953-05-26,S,"32,51,413",0,Graduate Degree,Management,Y
BB4430,Bhupendar Singh,1953-09-06,S,"34,42,000",0,Graduate Degree,Management,Y
BB4431,Sonu Deshraj,1953-10-26,S,"29,86,639",0,Graduate Degree,Management,Y
BB4432,Ramvihar Chorsiya,1952-08-03,M,"12,49,799",3,Partial College,Professional,N
BB4433,Daya Nand Toni,1952-06-22,M,"28,20,020",3,Partial College,Professional,N
BB4434,Sekha Nur Mohmad,1937-11-07,S,"20,92,598",0,Graduate Degree,Management,Y
BB4435,Toni Daya Nanad,1937-06-14,M,"6,83,857",2,Graduate Degree,Management,Y
BB4436,Arham Hussain,1937-09-04,M,"3,93,606",2,Bachelors,Management,Y
BB4437,Umar Farukh,1939-09-03,M,"9,00,695",2,Graduate Degree,Management,Y
BB4438,Vikash Kumar Keshari,1939-05-14,M,"12,60,893",2,Graduate Degree,Management,N
BB4439,Dhan Singh Deepak,1940-02-19,M,"13,71,162",2,Graduate Degree,Management,Y
BB4440,Mangal Bind,1941-06-05,S,"33,34,230",0,Graduate Degree,Management,Y
BB4441,Mahveer Singh,1968-10-05,S,"23,72,904",0,Bachelors,Management,N
BB4442,Abhishek Seervi,1968-01-17,S,"18,83,069",0,Bachelors,Management,Y
BB4443,Amrik Singh,1968-10-02,M,"13,76,926",2,Bachelors,Management,Y
BB4444,Suresh Kumar Shashi,1968-03-03,S,"24,48,087",0,Bachelors,Management,N
BB4445,Karamvir Naagar,1979-07-10,M,"6,64,065",0,High School,Skilled Manual,Y
BB4446,Samadhan More,1979-04-26,S,"12,48,677",0,High School,Skilled Manual,N
BB4447,Parathvi Raj,1979-06-12,S,"24,53,688",0,Partial College,Skilled Manual,N
BB4448,Anil Bhayana,1944-09-25,M,"8,31,381",5,High School,Skilled Manual,N
BB4449,Naman Jain,1944-02-17,S,"26,61,009",0,High School,Skilled Manual,Y
BB4450,Raghu Sahu,1979-11-18,S,"7,73,100",0,Partial College,Skilled Manual,N
BB4451,Vidhi Singh,1979-05-01,M,"27,42,661",0,Partial College,Skilled Manual,Y
BB4452,Noor Ahmad,1979-04-19,M,"13,41,508",0,Partial College,Skilled Manual,N
BB4453,Suresh Durg,1978-06-09,M,"32,24,990",0,Partial College,Skilled Manual,Y
BB4454,Manohar Mannu,1978-03-17,M,"24,40,943",0,Partial College,Skilled Manual,Y
BB4455,Mahesh Balwani,1978-08-18,S,"7,43,341",0,Partial College,Skilled Manual,Y
BB4456,Anil Jatav,1978-08-18,S,"16,19,545",0,Partial College,Skilled Manual,N
BB4457,Gaurav Tyagi,1945-01-19,M,"9,17,306",4,High School,Skilled Manual,N
BB4458,Diwan Chand,1946-10-12,S,"5,46,949",0,Partial College,Clerical,Y
BB4459,Gorav Tyagi,1946-09-20,S,"19,98,012",0,Partial College,Clerical,Y
BB4460,Surya Kumar Saini,1947-06-22,M,"9,00,385",4,High School,Skilled Manual,Y
BB4461,Mo- Anjum,1947-03-11,M,"20,28,609",2,Partial College,Clerical,N
BB4462,Lalu Ram,1948-01-15,M,"26,28,734",2,Partial High School,Clerical,Y
BB4463,Vrendra Singh,1974-03-23,M,"25,47,666",0,Graduate Degree,Manual,Y
BB4464,Veerendra Singh,1966-02-17,M,"17,69,658",1,Graduate Degree,Manual,Y
BB4465,Sheish Jha,1962-06-27,M,"23,75,749",1,Graduate Degree,Manual,Y
BB4466,Ravinder Morya,1962-03-26,M,"4,19,196",1,Graduate Degree,Manual,Y
BB4467,Rahul Ravinder,1962-02-09,M,"27,87,620",1,Graduate Degree,Clerical,Y
BB4468,Ruben Sunwak,1962-12-13,M,"10,33,734",1,Graduate Degree,Clerical,Y
BB4469,Suresh Mehta,1961-05-23,S,"34,40,830",0,Graduate Degree,Clerical,Y
BB4470,Vijay Karan,1961-05-11,M,"18,90,359",1,Graduate Degree,Clerical,Y
BB4471,Rajpal Bhatiya,1961-10-25,M,"16,81,114",1,Graduate Degree,Clerical,Y
BB4472,Chandan Singh,1935-02-15,M,"25,83,127",1,Graduate Degree,Clerical,Y
BB4473,Sriniwash Sarama,1936-06-10,M,"30,22,279",1,Graduate Degree,Clerical,Y
BB4474,Shreeniwas Sharma,1962-05-19,M,"15,20,557",4,Graduate Degree,Clerical,Y
BB4475,Vijay Pal Sani,1958-08-19,M,"21,19,188",1,Bachelors,Manual,Y
BB4476,Shree Tulsi Ram,1958-08-11,M,"9,67,727",1,Bachelors,Manual,Y
BB4477,Kamal Kumar,1955-09-03,M,"5,74,238",1,Bachelors,Clerical,Y
BB4478,Atul Dixit,1940-04-09,S,"29,32,870",0,Partial College,Manual,Y
BB4479,Sanjeev Kumar Gupta,1940-10-14,S,"20,87,592",0,Bachelors,Clerical,Y
BB4480,Kaari Tafseer Alam,1941-02-28,M,"6,78,025",1,Partial College,Manual,Y
BB4481,Prankur Dobhal Or Monu,1942-06-27,M,"19,19,063",1,Partial College,Manual,Y
BB4482,Keshav Bhati,1942-04-13,M,"2,71,180",1,Partial College,Manual,Y
BB4483,Bhrat Singh,1942-02-13,M,"34,82,694",1,Partial College,Manual,Y
BB4484,Indresh Kumar,1942-05-13,M,"23,64,510",1,Bachelors,Clerical,Y
BB4485,Ajay Ankit,1943-08-27,M,"33,10,270",3,Partial College,Manual,Y
BB4486,Arun Kumar Jain,1943-11-19,S,"33,47,797",0,Partial College,Manual,Y
BB4487,Sunny Mann,1980-04-04,M,"26,64,995",0,Partial College,Manual,N
BB4488,Sabbab Hussain,1980-09-03,M,"32,68,134",0,Partial College,Manual,N
BB4489,Rupan Singh,1970-01-08,M,"27,17,938",1,Bachelors,Skilled Manual,Y
BB4490,Ram Narain,1970-08-02,M,"10,76,444",1,Bachelors,Skilled Manual,Y
BB4491,Sarwan Kumar,1970-11-10,M,"2,72,935",1,Bachelors,Skilled Manual,Y
BB4492,Sameem Ahmed,1970-10-28,M,"17,42,185",1,Graduate Degree,Professional,Y
BB4493,Pappu Kumar,1970-02-21,M,"26,73,272",1,Graduate Degree,Professional,Y
BB4494,Bhola Dutt Maithani,1969-03-08,S,"25,82,578",0,Bachelors,Skilled Manual,Y
BB4495,Bhudhi Prakash Gahlot,1969-10-18,S,"2,65,722",0,Bachelors,Skilled Manual,Y
BB4496,Shubham Mangvar,1969-04-15,S,"18,31,530",0,Bachelors,Skilled Manual,N
BB4497,Manoj Sharma,1969-05-02,M,"26,28,312",2,Bachelors,Skilled Manual,Y
BB4498,Chet Ram,1969-10-18,S,"14,66,814",0,Bachelors,Skilled Manual,Y
BB4499,Hazi Abdul Samad,1969-11-01,S,"5,32,178",0,Graduate Degree,Professional,Y
BB4500,Kalu Surjan,1969-08-11,S,"4,90,867",0,Graduate Degree,Professional,Y
BB4501,Sh Prem Singh,1971-08-19,M,"33,74,072",1,Graduate Degree,Professional,Y
BB4502,Shyam Singh,1971-08-21,M,"31,78,674",1,Graduate Degree,Professional,Y
BB4503,Shaikh Ajamat,1971-07-23,M,"12,14,198",2,Graduate Degree,Professional,Y
BB4504,Pera Chandra,1971-08-25,S,"4,79,899",0,Graduate Degree,Professional,Y
BB4505,Ravi Soni,1971-02-08,M,"21,97,883",2,Graduate Degree,Professional,Y
BB4506,Manit Kumar,1971-05-08,M,"11,87,797",3,Graduate Degree,Professional,Y
BB4507,Lallu Yadav,1971-06-20,M,"34,68,320",1,Graduate Degree,Professional,Y
BB4508,Ashish Dixit,1969-11-19,M,"20,74,162",1,Graduate Degree,Professional,Y
BB4509,Tushar Singh,1969-09-23,M,"13,39,892",1,Graduate Degree,Professional,Y
BB4510,Neeraj Kalra,1969-09-09,S,"14,45,267",0,Graduate Degree,Professional,Y
BB4511,Busness Gupta,1969-03-27,M,"12,99,771",1,Graduate Degree,Professional,Y
BB4512,Sorabh Aggarwal,1968-07-26,S,"18,38,626",0,Bachelors,Skilled Manual,Y
BB4513,Bhagwana Ram,1968-02-03,S,"26,60,741",0,Bachelors,Skilled Manual,N
BB4514,Inder Pal,1968-04-23,S,"8,69,941",0,Bachelors,Skilled Manual,Y
BB4515,Lakhan Chottu,1968-10-19,S,"10,83,301",0,Bachelors,Skilled Manual,Y
BB4516,Gantantra Mittal,1968-09-19,M,"22,87,818",2,Bachelors,Skilled Manual,Y
BB4517,Jishan Rehman,1968-11-14,S,"5,74,453",0,Bachelors,Skilled Manual,N
BB4518,Md Kamruddin,1967-05-18,M,"25,88,767",5,High School,Skilled Manual,Y
BB4519,Sunil Dutt,1967-09-08,S,"19,70,916",0,High School,Skilled Manual,Y
BB4520,Anjan Jha,1967-03-05,M,"21,42,624",0,Bachelors,Professional,N
BB4521,Parveen Punit,1970-02-08,M,"3,83,163",1,Graduate Degree,Professional,Y
BB4522,Chander Prakash Sonu,1970-01-25,M,"22,27,066",4,Graduate Degree,Professional,Y
BB4523,Jagdamba Prashad,1970-06-21,M,"10,77,163",4,Graduate Degree,Professional,Y
BB4524,Albaksha Ilu,1967-10-19,S,"15,23,615",0,Bachelors,Professional,N
BB4525,Shivraj Sain,1967-08-26,S,"24,94,191",0,Bachelors,Skilled Manual,Y
BB4526,Sube Singh,1967-04-02,S,"16,23,571",0,Bachelors,Skilled Manual,N
BB4527,Viraj Rana,1967-02-07,S,"7,29,374",0,Bachelors,Skilled Manual,N
BB4528,Karan Chauhan,1966-03-27,S,"27,89,924",0,Graduate Degree,Professional,Y
BB4529,Samsung S Singh,1966-09-28,M,"11,58,639",0,Graduate Degree,Professional,Y
BB4530,Kuldeep Sonu,1966-08-08,M,"2,61,324",0,Graduate Degree,Professional,Y
BB4531,Manak Lal,1966-02-23,M,"11,75,288",0,Graduate Degree,Professional,Y
BB4532,Kmles Kumar,1966-10-24,M,"10,97,719",5,Graduate Degree,Professional,Y
BB4533,Sudesh Kumar,1969-02-11,M,"14,74,385",2,Graduate Degree,Professional,Y
BB4534,Vijay Shing,1969-08-01,M,"34,42,977",5,Graduate Degree,Professional,Y
BB4535,Master Hansraj,1969-10-20,S,"27,21,204",0,Graduate Degree,Professional,Y
BB4536,Mohamad Umar,1969-05-19,S,"11,20,926",0,Graduate Degree,Professional,Y
BB4537,Narain Dass Khurana,1969-04-10,M,"34,83,179",5,Graduate Degree,Professional,Y
BB4538,Praveen Bharti,1969-10-18,M,"26,18,201",5,Graduate Degree,Professional,Y
BB4539,Deepak Pankaj,1969-01-22,S,"3,41,426",0,Graduate Degree,Professional,Y
BB4540,Mangi Lal,1969-09-12,M,"25,59,484",3,Graduate Degree,Professional,Y
BB4541,Subhash Lal,1921-11-10,M,"9,82,443",4,Partial High School,Clerical,N
BB4542,Hari Ram Sani,1965-06-19,S,"16,41,276",0,Bachelors,Professional,N
BB4543,Akaash Singh,1965-05-25,S,"23,41,130",0,Bachelors,Skilled Manual,Y
BB4544,Abhay Pratap,1965-09-07,M,"13,08,538",0,Graduate Degree,Professional,Y
BB4545,Gajendra Mehta,1964-02-08,S,"2,71,271",0,Bachelors,Professional,Y
BB4546,Ahsan Khan,1964-09-15,M,"26,36,826",4,Bachelors,Skilled Manual,Y
BB4547,Satish Sindhi,1964-02-12,S,"4,11,740",0,Bachelors,Skilled Manual,Y
BB4548,Abash Rajan Jha,1964-06-19,S,"26,91,968",0,Bachelors,Skilled Manual,N
BB4549,Sanjay Kumar Kukreja,1964-04-08,S,"30,26,123",0,Bachelors,Skilled Manual,N
BB4550,Sushant Gupta,1963-04-07,M,"15,09,450",4,Bachelors,Professional,Y
BB4551,Salman Khan,1963-07-05,M,"13,50,723",4,Bachelors,Professional,Y
BB4552,Rakesh Kumar Soni,1963-04-03,S,"25,95,404",0,Bachelors,Professional,N
BB4553,Sahadeb Bhuniya,1963-06-14,M,"4,62,299",4,Bachelors,Professional,Y
BB4554,Kailash Chand Jain,1963-02-04,S,"2,76,699",0,Bachelors,Professional,Y
BB4555,Rajender Singh,1968-09-09,S,"24,95,535",0,Bachelors,Professional,N
BB4556,Satya Prakesh Malani,1963-09-22,S,"16,31,926",0,Bachelors,Professional,Y
BB4557,Sahkir Kahan,1963-11-01,M,"21,85,114",4,Bachelors,Professional,Y
BB4558,Rajesh Aggarwal,1963-08-13,M,"8,58,841",3,Graduate Degree,Professional,Y
BB4559,Md Shahid,1963-01-23,M,"30,08,599",3,Graduate Degree,Professional,Y
BB4560,Lakshmi Shah,1963-08-28,S,"5,53,657",0,Graduate Degree,Professional,N
BB4561,Suraj Sharma,1962-01-23,S,"19,04,524",0,Bachelors,Professional,N
BB4562,Ranjay Pandit,1962-04-08,S,"32,53,445",0,Bachelors,Professional,N
BB4563,Laxmi Shah,1962-04-07,S,"12,34,329",0,Bachelors,Professional,N
BB4564,Pradeep Yadav,1962-04-22,S,"18,09,060",0,Bachelors,Professional,N
BB4565,Veepal Singh,1962-03-26,S,"32,75,787",0,Bachelors,Professional,Y
BB4566,Ram Kumar Sharma,1962-12-14,M,"14,40,017",1,Partial College,Skilled Manual,Y
BB4567,Tuka Ram,1961-02-10,M,"11,80,581",4,High School,Skilled Manual,Y
BB4568,Budh Ram Budharam,1961-05-21,M,"15,97,306",4,High School,Skilled Manual,Y
BB4569,Manoj Patra,1961-10-06,M,"11,43,679",1,Partial College,Skilled Manual,Y
BB4570,Vishva Nath,1960-09-12,M,"32,73,161",4,High School,Skilled Manual,Y
BB4571,Bharat Goel,1967-06-06,S,"30,94,037",0,Partial College,Skilled Manual,N
BB4572,Chaman Prakash,1967-05-21,S,"23,13,543",0,Partial College,Skilled Manual,N
BB4573,Rupinder Singh,1967-07-06,S,"33,97,193",0,Partial College,Skilled Manual,Y
BB4574,Sushil Pintu,1967-07-01,S,"20,04,182",0,Partial College,Skilled Manual,N
BB4575,Chetram Gurjar,1967-06-11,S,"26,59,761",0,Graduate Degree,Professional,N
BB4576,Anjrej Kalu,1967-09-02,S,"29,71,223",0,Graduate Degree,Professional,N
BB4577,Subham Sahu,1960-10-23,M,"24,09,241",1,Partial College,Skilled Manual,Y
BB4578,Vishnu Parshad Sharma,1960-05-15,M,"20,61,352",1,Partial College,Skilled Manual,Y
BB4579,Vithal Lal,1960-08-14,M,"14,16,614",1,Partial College,Skilled Manual,Y
BB4580,Mukesh Panjara,1960-04-01,M,"32,38,431",1,Partial College,Skilled Manual,Y
BB4581,Dulal Haldhar,1959-05-26,M,"25,81,947",5,Bachelors,Professional,Y
BB4582,Ankesh Tiwari,1959-03-21,M,"18,71,652",5,Bachelors,Professional,Y
BB4583,Deepak Jha,1959-01-28,S,"6,27,580",0,Bachelors,Professional,Y
BB4584,Aasha Ray,1959-10-21,S,"3,53,486",0,Bachelors,Professional,Y
BB4585,Chabi Lal,1959-07-14,M,"11,88,540",4,Bachelors,Professional,Y
BB4586,Ramchandra Od,1959-02-25,M,"27,46,917",4,Bachelors,Professional,N
BB4587,Dinesh Pal,1959-02-07,S,"27,65,534",0,Graduate Degree,Professional,Y
BB4588,Syham Singh,1959-09-25,M,"23,27,625",2,Graduate Degree,Professional,Y
BB4589,Shahid Kha,1959-06-24,M,"23,75,769",4,Graduate Degree,Professional,Y
BB4590,Jagan Nath,1958-01-11,M,"31,66,003",1,Partial College,Skilled Manual,Y
BB4591,Gaurav Golu,1958-02-26,M,"22,33,561",1,Partial College,Skilled Manual,Y
BB4592,Itwari Lal,1958-08-12,S,"4,64,199",0,Bachelors,Professional,N
BB4593,Sumit Yadav,1958-09-10,S,"4,58,120",0,Bachelors,Professional,Y
BB4594,Geernish Kumar,1958-03-19,M,"13,04,764",1,Bachelors,Professional,Y
BB4595,Sandeep Golu,1958-08-25,S,"11,88,254",0,Bachelors,Professional,N
BB4596,Deepak Sourav,1958-01-21,S,"16,35,381",0,Bachelors,Professional,N
BB4597,Sanjay Bharti,1968-07-13,M,"27,95,699",2,Bachelors,Professional,Y
BB4598,Ajit Kapoor,1970-09-19,S,"4,85,234",0,Graduate Degree,Management,Y
BB4599,Kamal Kishor Radhey,1970-02-25,M,"28,56,215",4,Graduate Degree,Management,Y
BB4600,Prem Kuwar,1970-08-20,M,"10,94,703",4,Graduate Degree,Management,Y
BB4601,Pradeep Mehta,1968-01-05,S,"3,66,917",0,Bachelors,Professional,Y
BB4602,Parbhu Sahni,1968-02-24,M,"7,89,902",2,Bachelors,Professional,Y
BB4603,Bhajandeep Singh,1968-04-27,S,"18,82,374",0,Bachelors,Professional,Y
BB4604,Tejpal Agarwal,1968-07-21,M,"19,00,114",2,Bachelors,Professional,Y
BB4605,Ranjan Kumar,1968-09-28,S,"4,53,685",0,Bachelors,Professional,Y
BB4606,Ramesh Kuamar,1967-04-17,M,"34,63,282",5,Bachelors,Professional,Y
BB4607,Md Aarif,1967-03-09,M,"16,56,169",5,Bachelors,Professional,Y
BB4608,Himanshu Sahu,1969-08-27,M,"28,62,578",1,Graduate Degree,Management,Y
BB4609,Omprakash Chamoli,1969-10-14,M,"12,93,060",1,Graduate Degree,Management,Y
BB4610,Mohd Danish,1969-07-07,M,"8,27,124",1,Graduate Degree,Management,Y
BB4611,Arun Sangwan,1969-04-15,M,"18,06,571",1,Graduate Degree,Management,Y
BB4612,Lalit Sharma,1969-03-27,M,"2,89,589",1,Graduate Degree,Management,Y
BB4613,Naval Jha,1969-09-22,S,"3,94,856",0,Graduate Degree,Management,Y
